route_pt_time,route_id,latitude,longitude,route_pt_sequence
,350001,35.226893,-80.856724,140063
,350015,35.225755,-80.850824,20022
,40070,35.226799,-80.824027,70009
,40x0127,35.209569,-80.800363,40156
,48x0094,35.290873,-80.851319,40433
,50062,35.227737,-80.857792,30098
,60058,35.207889,-80.840219,10028
,62x0122,35.211755,-80.825934,430002
,64x0064,35.211684,-80.760878,210010
,70249,35.273639,-80.857408,240010
,70250,35.235073,-80.852878,70005
,70258,35.273639,-80.857408,20010
,70262,35.274473,-80.856972,240012
,70263,35.231126,-80.846250,50011
,70264,35.255336,-80.855825,60006
,70268,35.254685,-80.836013,140006
,74x0083,35.087179,-80.664213,20037
,77x0156,35.296123,-80.851043,70352
,77x0157,35.343583,-80.841813,20640
,77x0159,35.440779,-80.844524,20251
,80105,35.241395,-80.934267,10021
,85x0066,35.241225,-80.947244,20187
,870001,35.219771,-80.834275,30003
,90149,35.208871,-80.754197,260016
,90153,35.208871,-80.754197,260016
,100078,35.213472,-80.860734,70012
,170082,35.182757,-80.755571,130001
,100089,35.213472,-80.860734,70012
,10157,35.245431,-80.866047,300002
,10161,35.263854,-80.882620,50008
,10169,35.245431,-80.866047,300002
,110295,35.234402,-80.833214,310008
,140052,35.099739,-80.780170,10017
,140059,35.099739,-80.780170,10017
,150102,35.215905,-80.833903,40019
,160169,35.143551,-80.929226,360002
,160171,35.203640,-80.870869,150020
,170082,35.182757,-80.755571,120006
,170083,35.195288,-80.765826,440040
,170092,35.208181,-80.790920,250002
,170094,35.208181,-80.790920,250002
,170095,35.195288,-80.765826,440040
,170105,35.208131,-80.790772,250003
,170106,35.208131,-80.790772,250003
,190138,35.218593,-80.849054,20032
,190140,35.171258,-80.851039,320155
,200113,35.196778,-80.828297,100022
,210098,35.255660,-80.836028,170013
,210104,35.231428,-80.837086,50002
,220180,35.245705,-80.831186,250010
,220181,35.338883,-80.809658,30029
,230085,35.244965,-80.809277,130039
,230105,35.241676,-80.787852,250022
,260063,35.255430,-80.855810,70005
,270087,35.219961,-80.828278,30007
,340138,35.272491,-80.913968,280020
,340141,35.272491,-80.913968,280020
,350001,35.226814,-80.856659,140064
,350015,35.225688,-80.850866,20023
,40070,35.226825,-80.823998,70010
,40x0127,35.209479,-80.800288,40157
,48x0094,35.290585,-80.851276,40434
,50062,35.227993,-80.858256,30099
,60058,35.207947,-80.840180,10029
,62x0122,35.211911,-80.826142,430003
,64x0064,35.211754,-80.761120,210011
,70249,35.274502,-80.857270,240011
,70250,35.235153,-80.853034,70006
,70258,35.274502,-80.857270,20011
,70262,35.274462,-80.856626,240013
,70263,35.231332,-80.845958,50012
,70264,35.255430,-80.855810,60007
,70268,35.254314,-80.836001,140007
,74x0083,35.087379,-80.664424,20038
,77x0156,35.295897,-80.851095,70353
,77x0157,35.343415,-80.841833,20641
,77x0159,35.440538,-80.844505,20252
,80105,35.241418,-80.933832,10022
,85x0066,35.241187,-80.947015,20188
,870001,35.219567,-80.833972,30004
,90149,35.208140,-80.753115,260017
,90153,35.208140,-80.753115,260017
,100078,35.213770,-80.861371,70013
,170082,35.183769,-80.756479,130002
,100089,35.213770,-80.861371,70013
,10157,35.245389,-80.865963,300003
,10161,35.263829,-80.882599,50009
,10169,35.245389,-80.865963,300003
,110295,35.234326,-80.833323,310009
,140052,35.099788,-80.779967,10018
,140059,35.099788,-80.779967,10018
,150102,35.215875,-80.833852,40020
,160169,35.143478,-80.929308,360003
,160171,35.203601,-80.870905,150021
,170082,35.182757,-80.755571,130001
,170083,35.195260,-80.765856,440041
,170092,35.208131,-80.790772,250003
,170094,35.208131,-80.790772,250003
,170095,35.195260,-80.765856,440041
,170105,35.208081,-80.790627,250004
,170106,35.208081,-80.790627,250004
,190138,35.218570,-80.849100,20033
,190140,35.171275,-80.851042,320156
,200113,35.196753,-80.828283,100023
,210098,35.255726,-80.836030,170014
,210104,35.231604,-80.836839,50003
,220180,35.245705,-80.831186,260001
,220181,35.338883,-80.809658,40001
,230085,35.244965,-80.809277,140001
,230105,35.241671,-80.787848,250023
,260063,35.255336,-80.855825,70006
,270087,35.219722,-80.827898,30008
,340138,35.272545,-80.913906,280021
,340141,35.272545,-80.913906,280021
,350001,35.226735,-80.856596,140065
,350015,35.225622,-80.850898,20024
,40070,35.227023,-80.823771,70011
,40x0127,35.209392,-80.800209,40158
,48x0094,35.290157,-80.851199,40435
,50062,35.228087,-80.858426,30100
,60058,35.208003,-80.840134,10030
,62x0122,35.212046,-80.826319,430004
,64x0064,35.211791,-80.761265,210012
,70249,35.274473,-80.856972,240012
,70250,35.235317,-80.853419,70007
,70258,35.274564,-80.857661,20012
,70262,35.274456,-80.856277,240014
,70263,35.231332,-80.845958,60001
,70264,35.256069,-80.855728,60008
,70268,35.254171,-80.835998,140008
,74x0083,35.088059,-80.665150,20039
,77x0156,35.295679,-80.851140,70354
,77x0157,35.343264,-80.841846,20642
,77x0159,35.440285,-80.844483,20253
,80105,35.241431,-80.933387,10023
,85x0066,35.241160,-80.946833,20189
,870001,35.219505,-80.833881,30005
,90149,35.208140,-80.753115,270001
,90153,35.208140,-80.753115,270001
,100078,35.213776,-80.861388,70014
,170082,35.185083,-80.757659,130003
,100089,35.213776,-80.861388,70014
,10157,35.244886,-80.864965,300004
,10161,35.263500,-80.882314,50010
,10169,35.244886,-80.864965,300004
,110295,35.234284,-80.833393,310010
,140052,35.099835,-80.779764,10019
,140059,35.099835,-80.779764,10019
,150102,35.215718,-80.833547,40021
,160169,35.143302,-80.929531,360004
,160171,35.203380,-80.871114,150022
,170082,35.183769,-80.756479,130002
,170083,35.195234,-80.765889,440042
,170092,35.208081,-80.790627,250004
,170094,35.208081,-80.790627,250004
,170095,35.195234,-80.765889,440042
,170105,35.208023,-80.790468,250005
,170106,35.208023,-80.790468,250005
,190138,35.218536,-80.849173,20034
,190140,35.171291,-80.851043,320157
,200113,35.196728,-80.828272,100024
,210098,35.255726,-80.836030,180001
,210104,35.231767,-80.836615,50004
,220180,35.245678,-80.831207,260002
,220181,35.338861,-80.809772,40002
,230085,35.245040,-80.809147,140002
,230105,35.241666,-80.787848,250024
,260063,35.255292,-80.855831,70007
,270087,35.219577,-80.827677,30009
,340138,35.272601,-80.913847,280022
,340141,35.272601,-80.913847,280022
,350001,35.225750,-80.855824,140066
,350015,35.225555,-80.850930,20025
,40070,35.227498,-80.823236,70012
,40x0127,35.209376,-80.800195,40159
,48x0094,35.289861,-80.851132,40436
,50062,35.228405,-80.858999,30101
,60058,35.208053,-80.840088,10031
,62x0122,35.212175,-80.826493,430005
,64x0064,35.212145,-80.762753,210013
,70249,35.274462,-80.856626,240013
,70250,35.235325,-80.853436,70008
,70258,35.274692,-80.858448,20013
,70262,35.274453,-80.855932,240015
,70263,35.231342,-80.845943,60002
,70264,35.256121,-80.855719,60009
,70268,35.254001,-80.835994,140009
,74x0083,35.088205,-80.665307,20040
,77x0156,35.295464,-80.851189,70355
,77x0157,35.342887,-80.841885,20643
,77x0159,35.439926,-80.844438,20254
,80105,35.241432,-80.933119,10024
,85x0066,35.241128,-80.946632,20190
,870001,35.219218,-80.833449,30006
,90149,35.206823,-80.751165,270002
,90153,35.206823,-80.751165,270002
,100078,35.213997,-80.861862,70015
,170082,35.185083,-80.757659,140001
,100089,35.213997,-80.861862,70015
,10157,35.244886,-80.864965,310001
,10161,35.263500,-80.882314,60001
,10169,35.244886,-80.864965,310001
,110295,35.234242,-80.833469,310011
,140052,35.099877,-80.779558,10020
,140059,35.099877,-80.779558,10020
,150102,35.215568,-80.833266,40022
,160169,35.143282,-80.929554,360005
,160171,35.203141,-80.871333,150023
,170082,35.185083,-80.757659,130003
,170083,35.195207,-80.765918,440043
,170092,35.208023,-80.790468,250005
,170094,35.208023,-80.790468,250005
,170095,35.195207,-80.765918,440043
,170105,35.207964,-80.790333,250006
,170106,35.207964,-80.790333,250006
,190138,35.218476,-80.849292,20035
,190140,35.171308,-80.851047,320158
,200113,35.196704,-80.828258,100025
,210098,35.255732,-80.836030,180002
,210104,35.231857,-80.836486,50005
,220180,35.245194,-80.831575,260003
,220181,35.338826,-80.809945,40003
,230085,35.245107,-80.809038,140003
,230105,35.241660,-80.787845,250025
,260063,35.255292,-80.855831,80001
,270087,35.219537,-80.827612,30010
,340138,35.272659,-80.913794,280023
,340141,35.272659,-80.913794,280023
,350001,35.225674,-80.855762,140067
,350015,35.225486,-80.850955,20026
,40070,35.227549,-80.823177,70013
,40x0127,35.209306,-80.800130,40160
,48x0094,35.289464,-80.851032,40437
,50062,35.228694,-80.859538,30102
,60058,35.208106,-80.840033,10032
,62x0122,35.212447,-80.826864,430006
,64x0064,35.212361,-80.763653,210014
,70249,35.274456,-80.856277,240014
,70250,35.235354,-80.853507,70009
,70258,35.274776,-80.858922,20014
,70262,35.274454,-80.855902,240016
,70263,35.231410,-80.845844,60003
,70264,35.256165,-80.855713,60010
,70268,35.253517,-80.835973,140010
,74x0083,35.091001,-80.668209,20041
,77x0156,35.295365,-80.851207,70356
,77x0157,35.342485,-80.841929,20644
,77x0159,35.439578,-80.844393,20255
,80105,35.241429,-80.932811,10025
,85x0066,35.241103,-80.946470,20191
,870001,35.219153,-80.833367,30007
,90149,35.207041,-80.750917,270003
,90153,35.207041,-80.750917,270003
,100078,35.214145,-80.862186,70016
,170082,35.185931,-80.75842,140002
,100089,35.214145,-80.862186,70016
,10157,35.244799,-80.864794,310002
,10161,35.263471,-80.882290,60002
,10169,35.244799,-80.864794,310002
,110295,35.234224,-80.833522,310012
,140052,35.099918,-80.779355,10021
,140059,35.099918,-80.779355,10021
,150102,35.215453,-80.833046,40023
,160169,35.143111,-80.929771,360006
,160171,35.203026,-80.871434,150024
,170082,35.185083,-80.757659,140001
,170083,35.195179,-80.765945,440044
,170092,35.207964,-80.790333,250006
,170094,35.207964,-80.790333,250006
,170095,35.195179,-80.765945,440044
,170105,35.207951,-80.790309,250007
,170106,35.207951,-80.790309,250007
,190138,35.218462,-80.849322,20036
,190140,35.171324,-80.851050,320159
,200113,35.196679,-80.828244,100026
,210098,35.255940,-80.836038,180003
,210104,35.232031,-80.836246,50006
,220180,35.244880,-80.831816,260004
,220181,35.338760,-80.810286,40004
,230085,35.245147,-80.808972,140004
,230105,35.241655,-80.787845,250026
,260063,35.255110,-80.855856,80002
,270087,35.219373,-80.827363,30011
,340138,35.272720,-80.913746,280024
,340141,35.272720,-80.913746,280024
,350001,35.225527,-80.855651,140068
,350015,35.225415,-80.850977,20027
,40070,35.228494,-80.822099,70014
,40x0127,35.209222,-80.800048,40161
,48x0094,35.289133,-80.850941,40438
,50062,35.228747,-80.859637,30103
,60058,35.208190,-80.839937,10033
,62x0122,35.212797,-80.827374,430007
,64x0064,35.212361,-80.763653,220001
,70249,35.274453,-80.855932,240015
,70250,35.235412,-80.853673,70010
,70258,35.274881,-80.859555,20015
,70262,35.274451,-80.855383,240017
,70263,35.231564,-80.845624,60004
,70264,35.256837,-80.855628,60011
,70268,35.253435,-80.835971,140011
,74x0083,35.092586,-80.669907,20042
,77x0156,35.295243,-80.851231,70357
,77x0157,35.342157,-80.841965,20645
,77x0159,35.439210,-80.844347,20256
,80105,35.241407,-80.932442,10026
,85x0066,35.241056,-80.946114,20192
,870001,35.219045,-80.833231,30008
,90149,35.209135,-80.753922,270004
,90153,35.209135,-80.753922,270004
,100078,35.214293,-80.862493,70017
,170082,35.188093,-80.760361,140003
,100089,35.214293,-80.862493,70017
,10157,35.244407,-80.864017,310003
,10161,35.263377,-80.882207,60003
,10169,35.244407,-80.864017,310003
,110295,35.234204,-80.833595,310013
,140052,35.099957,-80.779145,10022
,140059,35.099957,-80.779145,10022
,150102,35.215421,-80.832992,40024
,160169,35.142968,-80.929951,360007
,160171,35.202820,-80.871627,150025
,170082,35.185931,-80.75842,140002
,170083,35.195151,-80.765974,440045
,170092,35.207951,-80.790309,250007
,170094,35.207951,-80.790309,250007
,170095,35.195151,-80.765974,440045
,170105,35.207958,-80.790192,250008
,170106,35.207958,-80.790192,250008
,190138,35.218355,-80.849524,20037
,190140,35.171341,-80.851051,320160
,200113,35.196658,-80.828231,100027
,210098,35.256220,-80.836051,180004
,210104,35.232402,-80.835732,50007
,220180,35.244844,-80.831842,260005
,220181,35.338698,-80.810597,40005
,230085,35.245417,-80.808516,140005
,230105,35.241649,-80.787841,250027
,260063,35.254970,-80.855873,80003
,270087,35.219373,-80.827363,40001
,340138,35.272765,-80.913713,280025
,340141,35.272765,-80.913713,280025
,350001,35.225446,-80.855582,140069
,350015,35.225265,-80.851027,20028
,40070,35.228547,-80.822040,70015
,40x0127,35.209138,-80.799965,40162
,48x0094,35.288819,-80.850847,40439
,50062,35.228790,-80.859725,30104
,60058,35.208268,-80.839832,10034
,62x0122,35.213020,-80.827687,430008
,64x0064,35.212461,-80.764072,220002
,70249,35.274454,-80.855902,240016
,70250,35.235420,-80.853683,70011
,70258,35.275017,-80.860369,20016
,70262,35.274454,-80.854823,240018
,70263,35.231811,-80.845294,60005
,70264,35.257038,-80.855602,60012
,70268,35.253235,-80.835967,140012
,74x0083,35.092845,-80.670203,20043
,77x0156,35.295034,-80.851273,70358
,77x0157,35.341816,-80.842001,20646
,77x0159,35.438815,-80.844295,20257
,80105,35.241372,-80.932093,10027
,85x0066,35.241022,-80.945849,20193
,870001,35.218962,-80.833128,30009
,90149,35.209024,-80.754037,270005
,90153,35.209024,-80.754037,270005
,100078,35.214293,-80.862493,80001
,170082,35.189246,-80.761394,140004
,100089,35.214293,-80.862493,80001
,10157,35.244314,-80.863828,310004
,10161,35.262916,-80.881811,60004
,10169,35.244314,-80.863828,310004
,110295,35.234189,-80.833669,310014
,140052,35.099990,-80.778938,10023
,140059,35.099990,-80.778938,10023
,150102,35.215336,-80.832832,40025
,160169,35.142861,-80.930086,360008
,160171,35.202781,-80.871663,150026
,170082,35.188093,-80.760361,140003
,170083,35.195126,-80.765994,440046
,170092,35.207958,-80.790192,250008
,170094,35.207958,-80.790192,250008
,170095,35.195126,-80.765994,440046
,170105,35.207965,-80.790109,250009
,170106,35.207965,-80.790109,250009
,190138,35.218293,-80.849636,20038
,190140,35.171341,-80.851051,320161
,200113,35.196633,-80.828217,100028
,210098,35.256369,-80.836058,180005
,210104,35.232420,-80.835707,50008
,220180,35.244802,-80.831874,260006
,220181,35.338591,-80.811114,40006
,230085,35.245451,-80.808456,140006
,230105,35.241644,-80.787841,250028
,260063,35.254865,-80.855884,80004
,270087,35.219252,-80.827180,40002
,340138,35.272837,-80.913671,280026
,340141,35.272837,-80.913671,280026
,350001,35.225394,-80.855541,140070
,350015,35.225216,-80.851046,20029
,40070,35.228485,-80.821962,70016
,40x0127,35.209057,-80.799880,40163
,48x0094,35.288485,-80.850739,40440
,50062,35.228843,-80.859843,30105
,60058,35.208395,-80.839641,10035
,62x0122,35.213136,-80.827864,430009
,64x0064,35.212521,-80.764318,220003
,70249,35.274451,-80.855383,240017
,70250,35.235447,-80.853750,70012
,70258,35.275149,-80.861129,20017
,70262,35.274447,-80.854538,240019
,70263,35.231912,-80.845159,60006
,70264,35.257385,-80.855560,60013
,70268,35.253026,-80.835959,140013
,74x0083,35.093481,-80.670928,20044
,77x0156,35.294869,-80.851303,70359
,77x0157,35.341778,-80.842004,20647
,77x0159,35.438393,-80.844242,20258
,80105,35.241369,-80.932066,10028
,85x0066,35.240993,-80.945590,20194
,870001,35.218859,-80.832992,30010
,90149,35.208871,-80.754197,270006
,90153,35.208871,-80.754197,270006
,100078,35.214361,-80.862633,80002
,170082,35.190304,-80.762341,140005
,100089,35.214361,-80.862633,80002
,10157,35.244167,-80.863536,310005
,10161,35.262715,-80.881639,60005
,10169,35.244167,-80.863536,310005
,110295,35.234177,-80.833745,310015
,140052,35.100021,-80.778745,10024
,140059,35.100021,-80.778745,10024
,150102,35.215290,-80.832754,40026
,160169,35.142738,-80.930240,360009
,160171,35.202614,-80.871823,150027
,170082,35.189246,-80.761394,140004
,170083,35.194739,-80.766330,440047
,170092,35.207965,-80.790109,250009
,170094,35.207965,-80.790109,250009
,170095,35.194739,-80.766330,440047
,170105,35.207980,-80.790029,250010
,170106,35.207980,-80.790029,250010
,190138,35.218228,-80.849748,20039
,190140,35.171341,-80.851051,330001
,200113,35.196609,-80.828203,100029
,210098,35.257060,-80.836124,180006
,210104,35.232420,-80.835707,60001
,220180,35.244703,-80.831951,260007
,220181,35.338517,-80.811481,40007
,230085,35.245691,-80.808046,140007
,230105,35.241638,-80.787841,250029
,260063,35.254678,-80.855910,80005
,270087,35.219080,-80.826912,40003
,340138,35.272912,-80.913633,280027
,340141,35.272912,-80.913633,280027
,350001,35.225342,-80.855503,140071
,350015,35.225138,-80.851084,20030
,40070,35.228223,-80.821620,70017
,40x0127,35.209040,-80.799863,40164
,48x0094,35.288028,-80.850584,40441
,50062,35.228885,-80.859951,30106
,60058,35.208260,-80.839514,10036
,62x0122,35.213149,-80.827881,430010
,64x0064,35.212539,-80.764399,220004
,70249,35.274454,-80.854823,240018
,70250,35.235460,-80.853777,70013
,70258,35.275257,-80.861758,20018
,70262,35.274507,-80.854553,240020
,70263,35.232063,-80.844963,60007
,70264,35.257902,-80.855498,60014
,70268,35.252894,-80.835956,140014
,74x0083,35.094522,-80.671986,20045
,77x0156,35.294648,-80.851331,70360
,77x0157,35.341381,-80.842048,20648
,77x0159,35.438113,-80.844205,20259
,80105,35.241333,-80.931763,10029
,85x0066,35.240967,-80.945338,20195
,870001,35.218813,-80.832931,30011
,90149,35.208781,-80.754292,270007
,90153,35.208781,-80.754292,270007
,100078,35.214516,-80.862952,80003
,170082,35.19086,-80.762841,140006
,100089,35.214516,-80.862952,80003
,10157,35.244111,-80.863421,310006
,10161,35.262122,-80.881126,60006
,10169,35.244111,-80.863421,310006
,110295,35.234168,-80.833822,310016
,140052,35.100333,-80.778809,10025
,140059,35.100333,-80.778809,10025
,150102,35.215145,-80.832530,40027
,160169,35.142603,-80.930415,360010
,160171,35.202564,-80.871872,150028
,170082,35.190304,-80.762341,140005
,170083,35.194644,-80.766244,440048
,170092,35.207980,-80.790029,250010
,170094,35.207980,-80.790029,250010
,170095,35.189246,-80.761394,440048
,170105,35.208072,-80.789569,250011
,170106,35.208072,-80.789569,250011
,190138,35.218160,-80.849861,20040
,190140,35.171357,-80.851054,330002
,200113,35.196587,-80.828185,100030
,210098,35.257140,-80.836139,180007
,210104,35.232542,-80.835544,60002
,220180,35.244703,-80.831951,270001
,220181,35.338458,-80.811768,40008
,230085,35.245778,-80.807894,140008
,230105,35.241633,-80.787837,250030
,260063,35.254249,-80.855961,80006
,270087,35.219029,-80.826834,40004
,340138,35.272986,-80.913601,280028
,340141,35.272986,-80.913601,280028
,350001,35.225329,-80.855489,140072
,350015,35.225063,-80.851126,20031
,40070,35.228223,-80.821620,80001
,40x0127,35.208975,-80.799794,40165
,48x0094,35.287687,-80.850449,40442
,50062,35.228925,-80.860059,30107
,60058,35.208154,-80.839418,10037
,62x0122,35.213231,-80.827996,430011
,64x0064,35.212739,-80.765227,220005
,70249,35.274447,-80.854538,240019
,70250,35.235497,-80.853872,70014
,70258,35.275378,-80.862461,20019
,70262,35.274570,-80.854571,240021
,70263,35.232063,-80.844963,70001
,70264,35.258343,-80.855438,60015
,70268,35.252894,-80.835956,150001
,74x0083,35.094664,-80.672210,20046
,77x0156,35.294466,-80.851361,70361
,77x0157,35.341177,-80.842071,20649
,77x0159,35.437699,-80.844152,20260
,80105,35.241304,-80.931587,10030
,85x0066,35.240956,-80.945187,20196
,870001,35.218660,-80.832726,30012
,90149,35.208603,-80.754466,270008
,90153,35.208603,-80.754466,270008
,100078,35.214649,-80.863239,80004
,170082,35.191493,-80.763411,140007
,100089,35.214649,-80.863239,80004
,10157,35.243831,-80.862869,310007
,10161,35.262122,-80.881126,70001
,10169,35.243831,-80.862869,310007
,110295,35.234164,-80.833899,310017
,140052,35.100667,-80.778869,10026
,140059,35.100667,-80.778869,10026
,150102,35.214997,-80.832312,40028
,160169,35.142488,-80.930559,360011
,160171,35.202469,-80.871964,150029
,170082,35.19086,-80.762841,140006
,170083,35.193969,-80.765638,440049
,170092,35.208072,-80.789569,250011
,170094,35.208072,-80.789569,250011
,170095,35.188093,-80.760361,440049
,170105,35.208078,-80.789537,250012
,170106,35.208078,-80.789537,250012
,190138,35.218092,-80.849970,20041
,190140,35.171374,-80.851055,330003
,200113,35.196565,-80.828172,100031
,210098,35.257184,-80.836146,180008
,210104,35.232870,-80.835103,60003
,220180,35.244207,-80.832333,270002
,220181,35.338407,-80.812012,40009
,230085,35.245953,-80.807593,140009
,230105,35.241624,-80.787837,250031
,260063,35.254017,-80.855989,80007
,270087,35.218898,-80.826637,40005
,340138,35.273064,-80.913573,280029
,340141,35.273064,-80.913573,280029
,350001,35.225161,-80.855348,140073
,350015,35.224991,-80.851175,20032
,40070,35.228137,-80.821509,80002
,40x0127,35.208897,-80.799706,40166
,48x0094,35.287348,-80.850307,40443
,50062,35.228959,-80.860171,30108
,60058,35.208154,-80.839418,20001
,62x0122,35.213231,-80.827996,440001
,64x0064,35.212811,-80.765530,220006
,70249,35.274507,-80.854553,240020
,70250,35.235529,-80.853970,70015
,70258,35.275431,-80.862781,20020
,70262,35.274633,-80.854589,240022
,70263,35.232069,-80.844955,70002
,70264,35.258431,-80.855426,60016
,70268,35.252688,-80.835951,150002
,74x0083,35.097642,-80.675297,20047
,77x0156,35.294249,-80.851383,70362
,77x0157,35.340899,-80.842105,20650
,77x0159,35.437153,-80.844086,20261
,80105,35.241304,-80.931587,20001
,85x0066,35.240926,-80.944788,20197
,870001,35.218180,-80.832136,30013
,90149,35.208421,-80.754646,270009
,90153,35.208421,-80.754646,270009
,100078,35.214800,-80.863568,80005
,170082,35.191493,-80.763411,150001
,100089,35.214800,-80.863568,80005
,10157,35.243630,-80.862459,310008
,10161,35.262094,-80.881102,70002
,10169,35.243630,-80.862459,310008
,110295,35.234163,-80.833926,310018
,140052,35.101002,-80.778923,10027
,140059,35.101002,-80.778923,10027
,150102,35.214874,-80.832135,40029
,160169,35.142463,-80.930592,360012
,160171,35.202254,-80.872163,150030
,170082,35.191493,-80.763411,140007
,170083,35.193483,-80.765200,440050
,170092,35.208078,-80.789537,250012
,170094,35.208078,-80.789537,250012
,170095,35.185931,-80.758420,440050
,170105,35.208078,-80.789537,260001
,170106,35.208078,-80.789537,260001
,190138,35.218022,-80.850079,20042
,190140,35.171387,-80.851058,330004
,200113,35.196541,-80.828154,100032
,210098,35.257397,-80.836191,180009
,210104,35.232929,-80.835010,60004
,220180,35.243940,-80.832535,270003
,220181,35.338321,-80.812429,40010
,230085,35.246107,-80.807325,140010
,230105,35.241619,-80.787837,250032
,260063,35.253929,-80.856000,80008
,270087,35.218626,-80.826232,40006
,340138,35.273141,-80.913551,280030
,340141,35.273141,-80.913551,280030
,350001,35.224993,-80.855200,140074
,350015,35.224922,-80.851227,20033
,40070,35.227865,-80.821151,80003
,40x0127,35.208816,-80.799613,40167
,48x0094,35.287013,-80.850162,40444
,50062,35.228993,-80.860299,30109
,60058,35.207964,-80.839246,20002
,62x0122,35.213335,-80.828143,440002
,64x0064,35.212878,-80.765813,220007
,70249,35.274570,-80.854571,240021
,70250,35.235557,-80.854071,70016
,70258,35.275459,-80.862932,20021
,70262,35.274696,-80.854607,240023
,70263,35.232125,-80.844883,70003
,70264,35.258528,-80.855415,60017
,70268,35.252399,-80.835945,150003
,74x0083,35.100904,-80.678801,20048
,77x0156,35.294037,-80.851408,70363
,77x0157,35.340776,-80.842115,20651
,77x0159,35.436799,-80.844041,20262
,80105,35.241273,-80.931390,20002
,85x0066,35.240902,-80.944415,20198
,870001,35.217555,-80.831364,30014
,90149,35.208357,-80.754548,270010
,90153,35.208357,-80.754548,270010
,100078,35.214997,-80.863987,80006
,170082,35.192849,-80.76463,150002
,100089,35.214997,-80.863987,80006
,10157,35.243630,-80.862459,320001
,10161,35.261947,-80.880974,70003
,10169,35.243630,-80.862459,320001
,110295,35.234168,-80.833996,310019
,140052,35.101337,-80.778971,10028
,140059,35.101337,-80.778971,10028
,150102,35.214796,-80.832026,40030
,160169,35.142438,-80.930621,360013
,160171,35.202140,-80.872268,150031
,170082,35.191493,-80.763411,150001
,170083,35.193483,-80.765200,450001
,170092,35.208078,-80.789537,260001
,170094,35.208078,-80.789537,260001
,170095,35.185028,-80.757609,440051
,170105,35.208158,-80.789109,260002
,170106,35.208158,-80.789109,260002
,190138,35.217952,-80.850184,20043
,190140,35.171404,-80.851059,330005
,200113,35.196519,-80.828137,100033
,210098,35.257723,-80.836283,180010
,210104,35.232955,-80.834974,60005
,220180,35.243813,-80.832633,270004
,220181,35.338305,-80.812422,40011
,230085,35.246107,-80.807325,150001
,230105,35.241616,-80.787837,250033
,260063,35.253902,-80.856003,80009
,270087,35.218594,-80.826185,40007
,340138,35.273221,-80.913536,280031
,340141,35.273221,-80.913536,280031
,350001,35.224949,-80.855159,140075
,350015,35.224852,-80.851282,20034
,40070,35.227811,-80.821083,80004
,40x0127,35.208740,-80.799521,40168
,48x0094,35.286710,-80.850028,40445
,50062,35.229018,-80.860437,30110
,60058,35.207718,-80.839016,20003
,62x0122,35.213461,-80.828326,440003
,64x0064,35.212925,-80.766001,220008
,70249,35.274633,-80.854589,240022
,70250,35.235599,-80.854216,70017
,70258,35.275474,-80.863026,20022
,70262,35.274759,-80.854629,240024
,70263,35.232293,-80.845081,70004
,70264,35.258949,-80.855361,60018
,70268,35.252155,-80.835936,150004
,74x0083,35.101197,-80.679108,20049
,77x0156,35.293828,-80.851423,70364
,77x0157,35.340355,-80.842153,20652
,77x0159,35.436583,-80.844012,20263
,80105,35.241230,-80.931178,20003
,85x0066,35.240884,-80.944020,20199
,870001,35.217555,-80.831364,40001
,90149,35.208109,-80.754184,270011
,90153,35.208109,-80.754184,270011
,100078,35.215133,-80.864289,80007
,170082,35.193377,-80.765105,150003
,100089,35.215133,-80.864289,80007
,10157,35.243554,-80.862306,320002
,10161,35.261343,-80.880444,70004
,10169,35.243554,-80.862306,320002
,110295,35.234175,-80.834063,310020
,140052,35.101466,-80.778986,10029
,140059,35.101466,-80.778986,10029
,150102,35.214610,-80.831768,40031
,160169,35.142345,-80.930740,360014
,160171,35.201791,-80.872578,150032
,170082,35.192849,-80.76463,150002
,170083,35.193377,-80.765105,450002
,170092,35.208158,-80.789109,260002
,170094,35.208158,-80.789109,260002
,170095,35.185028,-80.757609,450001
,170105,35.208277,-80.788492,260003
,170106,35.208277,-80.788492,260003
,190138,35.217879,-80.850290,20044
,190140,35.171420,-80.851062,330006
,200113,35.196497,-80.828120,100034
,210098,35.258079,-80.836391,180011
,210104,35.233056,-80.834819,60006
,220180,35.243813,-80.832633,280001
,220181,35.338283,-80.812415,40012
,230085,35.246202,-80.807160,150002
,230105,35.241608,-80.787837,250034
,260063,35.253852,-80.856012,80010
,270087,35.218524,-80.826086,40008
,340138,35.273301,-80.913521,280032
,340141,35.273301,-80.913521,280032
,350001,35.224938,-80.855149,140076
,350015,35.224788,-80.851341,20035
,40070,35.227213,-80.820296,80005
,40x0127,35.208662,-80.799429,40169
,48x0094,35.285312,-80.849403,40446
,50062,35.229051,-80.860615,30111
,60058,35.207373,-80.838704,20004
,62x0122,35.213553,-80.828456,440004
,64x0064,35.212967,-80.766173,220009
,70249,35.274696,-80.854607,240023
,70250,35.235609,-80.854267,70018
,70258,35.275474,-80.863026,30001
,70262,35.274838,-80.854658,240025
,70263,35.232605,-80.845476,70005
,70264,35.258998,-80.855355,60019
,70268,35.251960,-80.835928,150005
,74x0083,35.101625,-80.679552,20050
,77x0156,35.293619,-80.851435,70365
,77x0157,35.339812,-80.842211,20653
,77x0159,35.436122,-80.843958,20264
,80105,35.241212,-80.931097,20004
